timestamp millis,Plantar Pressure Voltage
29637,"0.54,0.23,0.12,0.12,0.40,0.11,0.20,0.13,0.42,0.31,0.12,0.05,0.19,0.57,0.41,0.23,0.06,0.05,0.65,0.32,0.21,0.09,0.05,0.47,0.23,0.17,0.10,0.04,0.11,0.04,0.03,0.05,0.04,0.05,0.00,0.03,0.08,0.02,0.00,0.01,0.06,0.02,0.01,0.00,0.06,0.02,0.03,0.00,0.04,0.03,0.00,0.01,0.02,0.05,0.00,0.00,0.02,0.10,0.00,0.01,0.08,0.12,0.01,0.83"
29706,"0.27,0.09,0.21,0.64,0.11,0.03,0.10,0.05,0.22,0.06,0.04,0.06,0.15,0.39,0.20,0.09,0.14,0.05,0.52,0.16,0.10,0.13,0.03,0.31,0.15,0.06,0.06,0.03,0.08,0.03,0.05,0.03,0.02,0.02,0.00,0.00,0.02,0.00,0.01,0.01,0.04,0.02,0.00,0.00,0.06,0.03,0.02,0.00,0.02,0.04,0.00,0.01,0.02,0.09,0.00,0.00,0.00,0.08,0.00,0.02,0.04,0.12,0.00,0.86"
29769,"0.07,0.02,0.02,0.03,0.06,0.00,0.00,0.00,0.07,0.04,0.01,0.01,0.01,0.14,0.07,0.07,0.03,0.01,0.30,0.09,0.06,0.02,0.00,0.22,0.05,0.04,0.01,0.02,0.09,0.01,0.02,0.03,0.03,0.00,0.01,0.03,0.05,0.03,0.00,0.01,0.05,0.02,0.01,0.00,0.12,0.04,0.01,0.00,0.07,0.09,0.08,0.00,0.05,0.20,0.11,0.00,0.04,0.14,0.07,0.00,0.05,0.12,0.02,0.03"
29838,"0.10,0.00,0.03,0.00,0.05,0.02,0.03,0.00,0.05,0.05,0.02,0.01,0.00,0.21,0.12,0.04,0.02,0.01,0.36,0.11,0.08,0.02,0.02,0.23,0.05,0.06,0.06,0.03,0.10,0.03,0.02,0.03,0.05,0.03,0.02,0.02,0.07,0.00,0.00,0.01,0.09,0.02,0.01,0.00,0.15,0.02,0.02,0.00,0.08,0.09,0.06,0.00,0.05,0.21,0.10,0.00,0.04,0.16,0.05,0.00,0.08,0.18,0.02,0.03"
29903,"0.09,0.04,0.04,0.02,0.06,0.00,0.02,0.00,0.06,0.05,0.02,0.00,0.00,0.16,0.10,0.06,0.02,0.00,0.34,0.07,0.07,0.06,0.01,0.21,0.05,0.06,0.06,0.05,0.11,0.02,0.02,0.04,0.05,0.02,0.00,0.00,0.05,0.03,0.03,0.00,0.07,0.03,0.02,0.00,0.15,0.04,0.02,0.00,0.07,0.08,0.07,0.02,0.06,0.22,0.11,0.01,0.04,0.17,0.07,0.00,0.08,0.20,0.00,0.01"
29970,"0.08,0.02,0.04,0.01,0.04,0.01,0.01,0.00,0.07,0.04,0.01,0.02,0.00,0.18,0.10,0.04,0.01,0.03,0.34,0.08,0.06,0.04,0.02,0.21,0.05,0.08,0.06,0.04,0.09,0.02,0.02,0.02,0.04,0.03,0.01,0.02,0.05,0.01,0.01,0.01,0.07,0.02,0.00,0.00,0.16,0.04,0.02,0.00,0.08,0.10,0.07,0.00,0.05,0.22,0.11,0.00,0.02,0.19,0.07,0.02,0.07,0.19,0.02,0.01"
30038,"0.07,0.02,0.02,0.01,0.05,0.02,0.02,0.00,0.05,0.03,0.00,0.02,0.00,0.17,0.09,0.05,0.02,0.01,0.32,0.08,0.07,0.04,0.00,0.21,0.03,0.07,0.07,0.04,0.09,0.00,0.02,0.07,0.06,0.03,0.01,0.02,0.05,0.03,0.01,0.00,0.07,0.02,0.04,0.01,0.14,0.03,0.03,0.00,0.08,0.09,0.07,0.00,0.04,0.19,0.09,0.01,0.06,0.17,0.04,0.01,0.08,0.20,0.01,0.01"
30102,"0.08,0.02,0.03,0.01,0.04,0.01,0.01,0.00,0.05,0.06,0.01,0.01,0.00,0.14,0.07,0.05,0.00,0.00,0.24,0.07,0.08,0.05,0.02,0.16,0.02,0.07,0.09,0.03,0.08,0.03,0.03,0.05,0.04,0.05,0.02,0.02,0.06,0.03,0.01,0.01,0.07,0.04,0.02,0.00,0.14,0.03,0.03,0.00,0.10,0.10,0.08,0.00,0.04,0.20,0.11,0.00,0.07,0.16,0.04,0.00,0.10,0.12,0.01,0.00"
30170,"0.08,0.01,0.04,0.00,0.05,0.02,0.02,0.00,0.04,0.03,0.01,0.02,0.00,0.15,0.08,0.06,0.02,0.00,0.25,0.08,0.06,0.05,0.03,0.17,0.04,0.07,0.07,0.04,0.06,0.03,0.02,0.04,0.05,0.01,0.01,0.03,0.07,0.03,0.00,0.01,0.06,0.03,0.01,0.00,0.16,0.04,0.03,0.01,0.09,0.08,0.07,0.03,0.04,0.15,0.08,0.00,0.04,0.13,0.03,0.00,0.10,1.19,0.02,0.03"
30237,"0.11,0.01,0.02,0.14,0.05,0.01,0.01,0.00,0.07,0.03,0.03,0.02,0.00,0.12,0.07,0.05,0.02,0.03,0.24,0.07,0.08,0.07,0.00,0.15,0.07,0.09,0.11,0.05,0.08,0.02,0.03,0.07,0.07,0.02,0.03,0.05,0.06,0.01,0.02,0.02,0.10,0.02,0.02,0.02,0.18,0.01,0.02,0.02,0.11,0.08,0.06,0.01,0.04,0.13,0.08,0.00,0.03,0.09,0.02,0.00,0.08,1.61,0.03,0.00"
30302,"0.17,0.03,0.02,0.18,0.07,0.00,0.01,0.00,0.07,0.03,0.00,0.00,0.01,0.11,0.06,0.05,0.02,0.01,0.13,0.05,0.11,0.05,0.02,0.12,0.03,0.07,0.09,0.02,0.08,0.01,0.03,0.05,0.05,0.03,0.00,0.02,0.08,0.05,0.02,0.01,0.09,0.03,0.02,0.03,0.18,0.04,0.03,0.00,0.08,0.12,0.13,0.05,0.04,0.27,0.22,0.06,0.03,0.28,0.17,0.06,0.05,1.71,0.08,0.02"
30370,"0.09,0.00,0.10,0.00,0.04,0.03,0.04,0.00,0.03,0.03,0.01,0.03,0.00,0.10,0.04,0.02,0.04,0.01,0.11,0.03,0.02,0.03,0.03,0.10,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.02,0.06,0.03,0.01,0.03,0.08,0.02,0.00,0.03,0.15,0.08,0.04,0.07,0.26,0.10,0.10,0.10,0.17,0.26,0.26,0.26,0.14,0.38,0.37,0.41,0.23,0.19,0.18,0.17,1.40,0.92,0.17,0.94"
30438,"0.18,0.14,0.13,0.01,0.12,0.05,0.04,0.01,0.02,0.05,0.05,0.02,0.01,0.05,0.02,0.00,0.01,0.01,0.07,0.02,0.03,0.03,0.03,0.02,0.03,0.06,0.07,0.13,0.04,0.02,0.05,0.05,0.12,0.05,0.04,0.04,0.16,0.05,0.09,0.09,0.24,0.08,0.13,0.21,0.42,0.16,0.26,0.25,0.31,0.38,0.35,0.32,0.26,0.50,0.40,0.35,0.29,0.22,0.19,0.19,1.39,0.15,0.26,1.38"
30502,"0.30,0.08,0.10,0.00,0.12,0.05,0.04,0.00,0.07,0.04,0.02,0.03,0.00,0.15,0.07,0.11,0.10,0.03,0.21,0.06,0.20,0.19,0.15,0.11,0.06,0.21,0.23,0.19,0.06,0.05,0.08,0.16,0.22,0.04,0.04,0.12,0.20,0.04,0.07,0.19,0.30,0.07,0.18,0.25,0.45,0.09,0.17,0.18,1.41,0.40,0.34,0.36,0.23,0.52,0.42,0.36,0.23,0.22,0.20,0.20,1.25,0.16,0.25,1.40"
30570,"0.27,0.14,0.10,0.03,0.10,0.03,0.14,0.03,0.11,0.06,0.05,0.07,0.01,0.24,0.22,0.28,0.14,0.05,0.37,0.15,0.29,0.21,0.14,0.22,0.11,0.26,0.25,0.20,0.08,0.03,0.11,0.22,0.26,0.03,0.04,0.16,0.26,0.02,0.05,0.22,0.37,0.07,0.16,0.29,0.48,0.17,0.31,0.31,0.33,0.38,0.32,0.31,0.25,0.49,0.40,0.32,0.18,0.16,0.16,0.14,1.28,0.24,0.52,0.26"
30639,"0.27,0.16,0.13,0.03,0.12,0.07,0.20,0.01,0.11,0.07,0.09,0.13,0.02,0.26,0.22,0.32,0.17,0.06,0.35,0.15,0.33,0.28,0.18,0.22,0.11,0.30,0.29,0.22,0.08,0.03,0.09,0.26,0.32,0.03,0.07,0.22,0.33,0.05,0.09,0.25,0.40,0.04,0.16,0.29,0.49,0.15,0.31,0.29,0.34,0.34,0.32,0.31,0.24,0.44,0.39,0.31,0.16,0.40,0.39,0.24,0.14,0.20,0.44,0.22"
30703,"0.29,0.18,0.13,0.03,0.11,0.08,0.22,0.02,0.11,0.08,0.11,0.14,0.02,0.29,0.25,0.35,0.23,0.07,0.36,0.16,0.34,0.28,0.22,0.21,0.11,0.32,0.32,0.26,0.07,0.06,0.11,0.29,0.37,0.02,0.05,0.24,0.35,0.00,0.07,0.30,0.42,0.03,0.19,0.31,0.52,0.14,0.30,0.31,0.35,0.30,0.29,0.31,0.23,0.42,0.38,0.29,0.12,0.32,0.35,0.21,0.13,0.17,0.28,0.15"
30771,"0.33,0.20,0.12,0.04,0.14,0.09,0.22,0.02,0.11,0.10,0.15,0.17,0.02,0.23,0.24,0.42,0.25,0.07,0.34,0.17,0.39,0.30,0.21,0.18,0.11,0.35,0.35,0.29,0.05,0.01,0.10,0.35,0.41,0.02,0.05,0.26,0.41,0.02,0.06,0.29,0.45,0.07,0.18,0.30,0.54,0.11,0.26,0.32,0.34,0.27,0.27,0.25,0.16,0.35,0.32,0.25,0.07,0.22,0.25,0.13,0.08,0.14,0.17,0.10"
30838,"0.36,0.20,0.11,0.02,0.14,0.11,0.25,0.02,0.12,0.11,0.20,0.19,0.03,0.28,0.27,0.42,0.26,0.06,0.34,0.17,0.39,0.32,0.26,0.16,0.11,0.37,0.38,0.30,0.06,0.05,0.11,0.36,0.42,0.02,0.05,0.27,0.41,0.01,0.07,0.31,0.44,0.03,0.13,0.30,0.54,0.11,0.20,0.28,0.26,0.20,0.21,0.18,0.09,0.20,0.23,0.05,0.03,0.13,0.09,0.04,0.08,0.12,0.05,0.05"
30903,"0.41,0.24,0.13,0.05,0.22,0.12,0.23,0.03,0.19,0.18,0.27,0.22,0.03,0.30,0.31,0.44,0.27,0.09,0.38,0.21,0.42,0.31,0.22,0.18,0.13,0.40,0.38,0.30,0.04,0.02,0.12,0.38,0.42,0.02,0.04,0.25,0.40,0.01,0.02,0.22,0.43,0.05,0.09,0.22,0.48,0.04,0.14,0.20,0.18,0.10,0.15,0.08,0.05,0.12,0.15,0.02,0.03,0.11,0.03,0.01,0.08,0.12,0.11,0.05"
30970,"0.45,0.24,0.12,0.07,0.29,0.15,0.24,0.02,0.26,0.25,0.33,0.22,0.03,0.37,0.35,0.42,0.26,0.09,0.43,0.24,0.41,0.31,0.23,0.17,0.17,0.41,0.37,0.31,0.06,0.03,0.09,0.30,0.39,0.02,0.04,0.16,0.27,0.02,0.03,0.16,0.26,0.03,0.05,0.18,0.36,0.03,0.12,0.12,0.11,0.07,0.12,0.03,0.06,0.13,0.08,0.00,0.03,0.11,0.02,0.00,0.08,0.12,0.08,0.04"
31038,"0.48,0.27,0.13,0.08,0.37,0.18,0.27,0.00,0.30,0.28,0.34,0.22,0.03,0.40,0.36,0.41,0.26,0.09,0.43,0.25,0.41,0.31,0.21,0.18,0.15,0.32,0.38,0.26,0.05,0.03,0.04,0.19,0.32,0.03,0.03,0.12,0.22,0.02,0.02,0.10,0.16,0.01,0.03,0.17,0.26,0.02,0.04,0.07,0.07,0.04,0.05,0.01,0.03,0.06,0.01,0.00,0.05,0.12,0.01,0.00,0.09,0.12,0.09,0.06"
31102,"0.52,0.28,0.11,0.08,0.39,0.18,0.27,0.01,0.29,0.25,0.30,0.19,0.02,0.39,0.35,0.43,0.24,0.05,0.43,0.26,0.43,0.30,0.14,0.24,0.14,0.28,0.26,0.20,0.06,0.03,0.05,0.14,0.27,0.03,0.05,0.08,0.17,0.02,0.01,0.05,0.13,0.02,0.01,0.06,0.16,0.00,0.00,0.03,0.09,0.02,0.00,0.01,0.04,0.02,0.00,0.03,0.05,0.04,0.00,0.00,0.07,0.12,0.06,0.83"
31171,"0.37,0.16,0.09,0.45,0.21,0.06,0.11,0.14,0.16,0.13,0.10,0.04,0.30,0.28,0.28,0.33,0.14,0.10,0.35,0.20,0.36,0.22,0.12,0.30,0.15,0.23,0.20,0.10,0.08,0.02,0.05,0.09,0.15,0.02,0.00,0.03,0.13,0.04,0.01,0.01,0.07,0.02,0.00,0.00,0.11,0.02,0.00,0.00,0.06,0.02,0.01,0.01,0.02,0.03,0.00,0.00,0.04,0.10,0.00,0.00,0.07,0.12,0.00,0.01"
31236,"0.19,0.05,0.02,0.01,0.08,0.02,0.05,0.00,0.05,0.05,0.03,0.02,0.00,0.15,0.12,0.11,0.05,0.01,0.19,0.08,0.15,0.11,0.05,0.10,0.02,0.04,0.10,0.09,0.04,0.02,0.03,0.04,0.10,0.02,0.01,0.02,0.10,0.03,0.00,0.01,0.10,0.05,0.01,0.00,0.13,0.02,0.01,0.00,0.07,0.06,0.05,0.03,0.04,0.14,0.07,0.00,0.04,0.11,0.07,0.00,0.07,0.11,0.02,0.00"
31303,"0.05,0.02,0.02,0.01,0.03,0.01,0.01,0.00,0.06,0.03,0.02,0.02,0.00,0.10,0.05,0.04,0.02,0.03,0.17,0.04,0.06,0.06,0.02,0.09,0.05,0.07,0.08,0.06,0.06,0.02,0.02,0.04,0.04,0.03,0.01,0.03,0.06,0.03,0.01,0.02,0.07,0.03,0.00,0.00,0.15,0.06,0.03,0.00,0.08,0.08,0.06,0.00,0.04,0.17,0.08,0.00,0.01,0.11,0.05,0.03,0.07,0.13,0.02,0.01"
31371,"0.10,0.02,0.03,0.01,0.05,0.01,0.05,0.01,0.04,0.05,0.00,0.00,0.00,0.11,0.08,0.07,0.03,0.01,0.16,0.03,0.08,0.07,0.06,0.11,0.03,0.07,0.10,0.04,0.08,0.03,0.01,0.03,0.06,0.02,0.02,0.03,0.06,0.04,0.01,0.02,0.06,0.03,0.00,0.02,0.15,0.06,0.01,0.01,0.08,0.10,0.07,0.00,0.04,0.20,0.09,0.00,0.03,0.17,0.07,0.00,0.06,0.12,0.02,0.00"
31435,"0.08,0.03,0.03,0.01,0.04,0.00,0.01,0.00,0.02,0.04,0.05,0.02,0.00,0.11,0.06,0.06,0.03,0.00,0.20,0.04,0.09,0.08,0.02,0.13,0.02,0.05,0.11,0.09,0.09,0.02,0.02,0.05,0.07,0.03,0.03,0.04,0.05,0.04,0.02,0.02,0.08,0.04,0.03,0.02,0.14,0.03,0.02,0.03,0.10,0.11,0.06,0.00,0.04,0.20,0.09,0.00,0.03,0.19,0.04,0.00,0.08,0.12,0.01,0.00"
