timestamp millis,Plantar Pressure Voltage
18699.0,"0.18,0.15,0.13,0.59,0.13,0.10,0.11,0.01,0.24,0.06,0.04,0.12,0.03,0.38,0.22,0.21,0.12,0.03,0.55,0.20,0.26,0.18,0.11,0.36,0.15,0.23,0.22,0.20,0.11,0.06,0.11,0.24,0.32,0.03,0.04,0.19,0.29,0.04,0.05,0.15,0.32,0.07,0.13,0.24,0.49,0.18,0.25,0.25,0.37,0.42,0.31,0.28,0.19,0.51,0.38,0.30,0.15,0.48,0.39,0.30,0.14,0.51,0.54,0.39"
18765.0,"0.19,0.13,0.13,0.58,0.13,0.10,0.11,0.01,0.24,0.08,0.05,0.12,0.01,0.38,0.22,0.21,0.11,0.03,0.55,0.18,0.25,0.18,0.11,0.34,0.15,0.25,0.22,0.19,0.10,0.06,0.11,0.23,0.31,0.04,0.04,0.18,0.30,0.04,0.04,0.15,0.32,0.07,0.11,0.23,0.49,0.19,0.24,0.25,0.36,0.41,0.31,0.28,0.20,0.52,0.38,0.29,0.14,0.49,0.38,0.29,0.14,0.49,0.53,0.38"
18833.0,"0.17,0.12,0.13,0.58,0.13,0.10,0.11,0.01,0.22,0.06,0.07,0.12,0.01,0.36,0.21,0.22,0.12,0.02,0.55,0.18,0.25,0.17,0.11,0.32,0.14,0.24,0.24,0.20,0.10,0.06,0.10,0.24,0.31,0.06,0.03,0.18,0.30,0.05,0.04,0.15,0.32,0.07,0.12,0.23,0.49,0.17,0.24,0.25,0.38,0.43,0.32,0.29,0.21,0.52,0.38,0.29,0.14,0.49,0.39,0.28,0.14,0.50,0.55,0.38"
18898.0,"0.17,0.12,0.12,0.57,0.13,0.09,0.11,0.01,0.23,0.06,0.04,0.11,0.01,0.35,0.21,0.20,0.12,0.02,0.55,0.17,0.27,0.19,0.11,0.32,0.14,0.24,0.25,0.20,0.10,0.05,0.10,0.24,0.32,0.06,0.04,0.17,0.30,0.05,0.04,0.15,0.32,0.07,0.13,0.23,0.48,0.17,0.27,0.26,0.37,0.42,0.32,0.29,0.21,0.51,0.38,0.30,0.14,0.48,0.38,0.30,0.13,0.50,0.55,0.39"
18964.0,"0.18,0.12,0.14,0.57,0.14,0.10,0.11,0.00,0.23,0.04,0.06,0.12,0.01,0.36,0.20,0.20,0.13,0.05,0.55,0.18,0.26,0.18,0.11,0.35,0.16,0.23,0.23,0.20,0.10,0.06,0.09,0.23,0.34,0.05,0.04,0.18,0.30,0.05,0.04,0.16,0.31,0.06,0.13,0.26,0.49,0.16,0.25,0.26,0.37,0.42,0.32,0.29,0.20,0.50,0.37,0.30,0.16,0.49,0.38,0.29,0.14,0.49,0.54,0.38"
19031.0,"0.18,0.12,0.14,0.58,0.13,0.10,0.11,0.01,0.24,0.06,0.05,0.12,0.00,0.37,0.22,0.19,0.12,0.03,0.55,0.17,0.25,0.18,0.11,0.34,0.15,0.25,0.22,0.20,0.12,0.06,0.11,0.22,0.32,0.04,0.03,0.17,0.29,0.05,0.06,0.16,0.31,0.06,0.12,0.24,0.50,0.17,0.25,0.26,0.37,0.42,0.32,0.29,0.21,0.51,0.36,0.30,0.16,0.50,0.37,0.30,0.14,0.50,0.54,0.39"
19096.0,"0.18,0.13,0.14,0.58,0.13,0.08,0.10,0.02,0.24,0.06,0.05,0.13,0.01,0.36,0.22,0.22,0.12,0.04,0.55,0.18,0.27,0.17,0.10,0.34,0.15,0.25,0.22,0.20,0.08,0.05,0.12,0.25,0.31,0.04,0.04,0.18,0.30,0.04,0.03,0.16,0.34,0.08,0.12,0.25,0.49,0.17,0.25,0.26,0.37,0.42,0.31,0.28,0.21,0.52,0.38,0.30,0.15,0.49,0.38,0.29,0.14,0.51,0.55,0.36"
19164.0,"0.19,0.13,0.13,0.58,0.13,0.09,0.11,0.03,0.23,0.06,0.05,0.12,0.01,0.36,0.23,0.21,0.12,0.04,0.55,0.18,0.26,0.17,0.11,0.35,0.15,0.24,0.23,0.20,0.09,0.06,0.12,0.23,0.33,0.04,0.04,0.18,0.29,0.07,0.05,0.16,0.33,0.07,0.13,0.23,0.48,0.17,0.25,0.26,0.38,0.42,0.33,0.29,0.21,0.52,0.37,0.30,0.14,0.48,0.37,0.29,0.14,0.50,0.53,0.38"
19230.0,"0.19,0.13,0.12,0.58,0.12,0.08,0.11,0.03,0.24,0.06,0.05,0.12,0.01,0.37,0.22,0.21,0.13,0.03,0.54,0.18,0.27,0.19,0.12,0.35,0.14,0.22,0.22,0.20,0.09,0.05,0.11,0.25,0.32,0.04,0.04,0.19,0.29,0.03,0.04,0.16,0.34,0.07,0.13,0.23,0.48,0.16,0.26,0.27,0.38,0.42,0.31,0.28,0.21,0.52,0.37,0.31,0.15,0.49,0.38,0.29,0.14,0.50,0.54,0.38"
19296.0,"0.17,0.13,0.15,0.57,0.14,0.10,0.10,0.02,0.24,0.06,0.05,0.09,0.01,0.36,0.22,0.21,0.12,0.03,0.54,0.17,0.27,0.19,0.10,0.35,0.15,0.24,0.22,0.18,0.10,0.05,0.11,0.24,0.32,0.04,0.02,0.17,0.31,0.04,0.04,0.15,0.32,0.06,0.12,0.23,0.48,0.17,0.24,0.25,0.38,0.43,0.32,0.28,0.21,0.52,0.38,0.30,0.15,0.49,0.38,0.28,0.14,0.50,0.55,0.38"
19361.0,"0.20,0.12,0.14,0.57,0.13,0.10,0.10,0.01,0.23,0.06,0.05,0.10,0.00,0.37,0.21,0.22,0.12,0.03,0.54,0.17,0.27,0.18,0.10,0.34,0.15,0.24,0.22,0.17,0.08,0.05,0.10,0.24,0.31,0.04,0.02,0.16,0.31,0.06,0.04,0.15,0.32,0.07,0.13,0.24,0.49,0.17,0.24,0.24,0.37,0.42,0.33,0.27,0.21,0.52,0.38,0.30,0.15,0.49,0.38,0.28,0.14,0.50,0.56,0.40"
19428.0,"0.19,0.11,0.14,0.57,0.14,0.10,0.10,0.01,0.22,0.05,0.05,0.13,0.00,0.37,0.22,0.20,0.12,0.03,0.57,0.18,0.26,0.19,0.11,0.35,0.14,0.23,0.22,0.20,0.10,0.05,0.10,0.23,0.32,0.04,0.05,0.16,0.29,0.05,0.04,0.16,0.32,0.07,0.13,0.24,0.48,0.16,0.25,0.27,0.37,0.42,0.32,0.29,0.21,0.50,0.37,0.31,0.14,0.50,0.38,0.30,0.14,0.50,0.54,0.39"
19495.0,"0.19,0.13,0.12,0.58,0.12,0.10,0.11,0.01,0.24,0.05,0.04,0.12,0.03,0.38,0.22,0.20,0.12,0.03,0.55,0.19,0.25,0.18,0.11,0.35,0.15,0.23,0.22,0.19,0.11,0.06,0.10,0.22,0.32,0.03,0.04,0.17,0.28,0.04,0.05,0.16,0.32,0.07,0.13,0.24,0.49,0.16,0.25,0.26,0.39,0.42,0.32,0.29,0.21,0.51,0.38,0.30,0.15,0.49,0.36,0.29,0.15,0.51,0.54,0.40"
19561.0,"0.18,0.14,0.13,0.59,0.13,0.09,0.11,0.01,0.24,0.06,0.04,0.12,0.03,0.38,0.22,0.21,0.12,0.03,0.55,0.19,0.27,0.17,0.11,0.36,0.15,0.24,0.21,0.18,0.09,0.06,0.11,0.23,0.32,0.02,0.03,0.18,0.30,0.05,0.04,0.16,0.32,0.07,0.13,0.24,0.49,0.20,0.24,0.25,0.38,0.43,0.32,0.28,0.20,0.50,0.36,0.30,0.15,0.48,0.39,0.30,0.15,0.51,0.55,0.39"
19627.0,"0.17,0.13,0.14,0.58,0.14,0.10,0.11,0.01,0.23,0.07,0.07,0.12,0.01,0.38,0.22,0.21,0.12,0.02,0.55,0.18,0.27,0.18,0.11,0.38,0.15,0.24,0.22,0.19,0.08,0.05,0.11,0.22,0.33,0.06,0.03,0.16,0.29,0.04,0.03,0.16,0.32,0.07,0.13,0.22,0.49,0.17,0.25,0.26,0.38,0.42,0.32,0.29,0.21,0.50,0.37,0.30,0.17,0.48,0.38,0.30,0.14,0.50,0.54,0.38"
19693.0,"0.17,0.12,0.13,0.57,0.13,0.11,0.10,0.02,0.22,0.06,0.06,0.12,0.00,0.37,0.22,0.21,0.12,0.02,0.55,0.17,0.26,0.19,0.10,0.36,0.14,0.23,0.23,0.20,0.10,0.05,0.11,0.23,0.32,0.05,0.05,0.16,0.30,0.06,0.04,0.16,0.33,0.07,0.13,0.23,0.48,0.17,0.26,0.27,0.37,0.42,0.32,0.29,0.21,0.51,0.38,0.30,0.14,0.48,0.37,0.31,0.15,0.49,0.55,0.40"
19759.0,"0.18,0.13,0.14,0.56,0.13,0.10,0.11,0.01,0.25,0.06,0.05,0.13,0.01,0.38,0.21,0.20,0.12,0.05,0.56,0.18,0.26,0.18,0.11,0.35,0.17,0.24,0.22,0.18,0.10,0.07,0.11,0.22,0.32,0.04,0.03,0.16,0.30,0.05,0.04,0.16,0.31,0.08,0.13,0.24,0.49,0.17,0.25,0.24,0.37,0.42,0.32,0.29,0.20,0.52,0.37,0.31,0.15,0.49,0.38,0.30,0.14,0.50,0.54,0.40"
19826.0,"0.18,0.13,0.14,0.58,0.14,0.10,0.11,0.00,0.25,0.05,0.06,0.12,0.01,0.38,0.21,0.20,0.13,0.05,0.56,0.18,0.26,0.18,0.11,0.36,0.16,0.23,0.23,0.19,0.10,0.05,0.09,0.22,0.34,0.05,0.04,0.17,0.30,0.05,0.04,0.16,0.32,0.08,0.13,0.24,0.49,0.17,0.24,0.24,0.37,0.42,0.32,0.29,0.20,0.50,0.37,0.31,0.15,0.50,0.38,0.28,0.13,0.49,0.54,0.39"
19892.0,"0.18,0.12,0.13,0.58,0.13,0.10,0.11,0.00,0.25,0.05,0.06,0.12,0.01,0.39,0.23,0.22,0.12,0.03,0.55,0.17,0.26,0.19,0.12,0.37,0.15,0.24,0.22,0.18,0.10,0.06,0.13,0.23,0.33,0.04,0.02,0.17,0.30,0.05,0.04,0.14,0.32,0.07,0.15,0.25,0.50,0.17,0.24,0.24,0.37,0.42,0.31,0.29,0.23,0.50,0.37,0.31,0.15,0.48,0.38,0.29,0.15,0.50,0.54,0.39"
19958.0,"0.21,0.13,0.13,0.58,0.13,0.10,0.13,0.02,0.23,0.05,0.05,0.12,0.03,0.39,0.22,0.21,0.12,0.03,0.55,0.21,0.26,0.17,0.11,0.36,0.14,0.23,0.22,0.19,0.10,0.07,0.11,0.23,0.32,0.06,0.04,0.16,0.29,0.04,0.04,0.17,0.32,0.07,0.13,0.23,0.48,0.18,0.25,0.25,0.37,0.41,0.31,0.30,0.22,0.51,0.38,0.31,0.15,0.49,0.38,0.29,0.15,0.50,0.54,0.39"
20026.0,"0.19,0.13,0.10,0.59,0.10,0.10,0.12,0.02,0.24,0.06,0.06,0.13,0.01,0.39,0.22,0.20,0.13,0.04,0.56,0.18,0.25,0.18,0.12,0.37,0.15,0.24,0.22,0.19,0.10,0.07,0.11,0.23,0.33,0.04,0.04,0.16,0.29,0.05,0.05,0.17,0.32,0.07,0.14,0.24,0.49,0.17,0.25,0.25,0.37,0.40,0.32,0.30,0.21,0.51,0.37,0.29,0.14,0.49,0.38,0.29,0.14,0.50,0.54,0.41"
20092.0,"0.18,0.11,0.14,0.57,0.13,0.12,0.11,0.01,0.24,0.06,0.05,0.12,0.00,0.39,0.21,0.22,0.12,0.03,0.56,0.17,0.26,0.20,0.11,0.37,0.15,0.24,0.22,0.18,0.12,0.05,0.11,0.24,0.32,0.04,0.06,0.18,0.31,0.05,0.05,0.15,0.33,0.07,0.13,0.24,0.49,0.18,0.28,0.25,0.36,0.43,0.32,0.28,0.21,0.51,0.36,0.28,0.15,0.48,0.37,0.29,0.15,0.50,0.54,0.40"
20158.0,"0.18,0.13,0.15,0.58,0.15,0.10,0.11,0.01,0.27,0.07,0.06,0.12,0.01,0.38,0.22,0.21,0.14,0.04,0.56,0.18,0.26,0.17,0.10,0.37,0.14,0.24,0.22,0.19,0.08,0.05,0.11,0.25,0.32,0.06,0.03,0.17,0.29,0.04,0.03,0.18,0.33,0.08,0.13,0.22,0.49,0.18,0.27,0.26,0.38,0.43,0.32,0.28,0.21,0.51,0.38,0.29,0.14,0.48,0.39,0.28,0.14,0.50,0.56,0.38"
20226.0,"0.19,0.13,0.14,0.59,0.13,0.10,0.12,0.01,0.24,0.08,0.05,0.12,0.01,0.38,0.22,0.21,0.11,0.03,0.56,0.18,0.27,0.18,0.11,0.35,0.15,0.26,0.22,0.19,0.10,0.06,0.11,0.23,0.31,0.04,0.03,0.18,0.30,0.04,0.04,0.16,0.33,0.07,0.12,0.24,0.50,0.19,0.24,0.26,0.38,0.42,0.32,0.29,0.21,0.51,0.36,0.29,0.15,0.50,0.38,0.28,0.15,0.50,0.55,0.39"
20292.0,"0.19,0.13,0.14,0.59,0.13,0.10,0.11,0.01,0.27,0.07,0.04,0.13,0.01,0.39,0.22,0.20,0.12,0.04,0.56,0.19,0.27,0.18,0.11,0.36,0.15,0.25,0.21,0.20,0.11,0.06,0.11,0.22,0.32,0.03,0.04,0.18,0.30,0.05,0.04,0.16,0.32,0.06,0.12,0.24,0.50,0.18,0.24,0.26,0.38,0.43,0.32,0.28,0.21,0.51,0.36,0.29,0.15,0.50,0.37,0.29,0.15,0.50,0.55,0.39"
20358.0,"0.19,0.13,0.13,0.59,0.13,0.09,0.11,0.03,0.25,0.06,0.05,0.12,0.01,0.39,0.23,0.22,0.12,0.04,0.56,0.18,0.26,0.17,0.11,0.37,0.16,0.25,0.22,0.19,0.10,0.06,0.12,0.23,0.32,0.04,0.03,0.18,0.29,0.04,0.04,0.18,0.33,0.06,0.14,0.24,0.50,0.18,0.25,0.26,0.38,0.41,0.31,0.29,0.22,0.52,0.37,0.31,0.15,0.49,0.38,0.29,0.14,0.50,0.53,0.38"
20424.0,"0.19,0.15,0.14,0.58,0.13,0.10,0.12,0.01,0.23,0.06,0.05,0.12,0.03,0.40,0.22,0.21,0.12,0.02,0.55,0.19,0.28,0.19,0.11,0.38,0.14,0.25,0.22,0.19,0.11,0.05,0.11,0.23,0.34,0.04,0.04,0.16,0.30,0.05,0.06,0.15,0.33,0.07,0.15,0.24,0.49,0.18,0.26,0.25,0.36,0.41,0.32,0.29,0.20,0.51,0.37,0.31,0.14,0.49,0.38,0.29,0.14,0.49,0.54,0.39"
20490.0,"0.20,0.12,0.14,0.59,0.14,0.10,0.11,0.01,0.24,0.05,0.05,0.15,0.01,0.39,0.22,0.22,0.13,0.03,0.57,0.18,0.27,0.19,0.11,0.37,0.14,0.24,0.22,0.21,0.11,0.05,0.11,0.23,0.33,0.05,0.05,0.16,0.31,0.05,0.04,0.16,0.33,0.07,0.13,0.23,0.49,0.18,0.27,0.26,0.37,0.43,0.32,0.29,0.21,0.51,0.38,0.30,0.13,0.48,0.38,0.30,0.14,0.50,0.55,0.38"
20557.0,"0.18,0.13,0.14,0.60,0.14,0.10,0.12,0.01,0.24,0.07,0.06,0.12,0.02,0.39,0.22,0.21,0.12,0.02,0.55,0.19,0.27,0.18,0.11,0.35,0.15,0.25,0.23,0.18,0.10,0.06,0.11,0.23,0.31,0.05,0.03,0.18,0.30,0.05,0.04,0.16,0.33,0.07,0.15,0.23,0.49,0.18,0.25,0.26,0.38,0.41,0.31,0.28,0.21,0.50,0.39,0.30,0.13,0.48,0.39,0.29,0.14,0.50,0.55,0.38"
20624.0,"0.19,0.13,0.14,0.59,0.13,0.10,0.11,0.01,0.25,0.08,0.04,0.13,0.01,0.39,0.22,0.21,0.11,0.03,0.56,0.19,0.27,0.18,0.11,0.36,0.15,0.26,0.22,0.19,0.10,0.06,0.11,0.22,0.32,0.03,0.04,0.18,0.31,0.04,0.04,0.16,0.33,0.07,0.12,0.24,0.50,0.19,0.25,0.26,0.38,0.42,0.32,0.28,0.21,0.51,0.36,0.29,0.15,0.50,0.38,0.28,0.15,0.50,0.55,0.38"
20689.0,"0.19,0.13,0.13,0.60,0.13,0.08,0.11,0.03,0.26,0.06,0.05,0.13,0.01,0.39,0.24,0.22,0.12,0.04,0.56,0.19,0.26,0.17,0.11,0.37,0.16,0.25,0.22,0.19,0.09,0.06,0.13,0.24,0.32,0.04,0.04,0.18,0.31,0.04,0.03,0.16,0.35,0.08,0.12,0.25,0.50,0.18,0.25,0.26,0.38,0.42,0.31,0.28,0.21,0.51,0.37,0.30,0.15,0.48,0.36,0.28,0.14,0.50,0.55,0.36"
20757.0,"0.19,0.13,0.12,0.59,0.12,0.09,0.11,0.03,0.26,0.06,0.05,0.13,0.01,0.39,0.24,0.21,0.13,0.04,0.56,0.18,0.26,0.17,0.11,0.38,0.16,0.25,0.22,0.19,0.10,0.05,0.13,0.23,0.32,0.04,0.04,0.21,0.30,0.04,0.04,0.16,0.34,0.08,0.13,0.24,0.48,0.16,0.26,0.27,0.38,0.42,0.31,0.28,0.21,0.52,0.38,0.30,0.14,0.49,0.38,0.29,0.14,0.50,0.54,0.37"
20824.0,"0.19,0.13,0.12,0.59,0.11,0.10,0.13,0.02,0.26,0.07,0.05,0.13,0.01,0.41,0.23,0.20,0.13,0.03,0.56,0.19,0.25,0.18,0.13,0.38,0.16,0.25,0.22,0.19,0.11,0.06,0.11,0.24,0.33,0.04,0.04,0.18,0.31,0.04,0.05,0.16,0.34,0.07,0.13,0.23,0.48,0.18,0.25,0.26,0.37,0.42,0.31,0.28,0.22,0.51,0.37,0.30,0.15,0.47,0.37,0.28,0.17,0.52,0.54,0.37"
20889.0,"0.19,0.13,0.14,0.60,0.13,0.10,0.10,0.00,0.26,0.05,0.05,0.13,0.02,0.38,0.21,0.21,0.13,0.03,0.56,0.19,0.26,0.18,0.10,0.39,0.16,0.24,0.22,0.19,0.11,0.05,0.10,0.26,0.33,0.04,0.04,0.19,0.30,0.06,0.04,0.17,0.34,0.07,0.13,0.24,0.49,0.16,0.25,0.27,0.38,0.42,0.32,0.29,0.21,0.51,0.38,0.30,0.15,0.49,0.36,0.29,0.15,0.50,0.54,0.38"
20956.0,"0.18,0.13,0.14,0.59,0.14,0.10,0.11,0.02,0.24,0.07,0.07,0.14,0.00,0.40,0.22,0.22,0.13,0.02,0.57,0.18,0.27,0.19,0.11,0.37,0.14,0.24,0.24,0.20,0.11,0.06,0.12,0.24,0.32,0.05,0.04,0.18,0.31,0.05,0.05,0.16,0.33,0.07,0.13,0.24,0.49,0.18,0.27,0.26,0.37,0.42,0.31,0.27,0.21,0.51,0.37,0.30,0.13,0.48,0.37,0.30,0.14,0.50,0.55,0.38"
21021.0,"0.19,0.14,0.14,0.60,0.14,0.10,0.09,0.01,0.26,0.07,0.05,0.13,0.01,0.38,0.22,0.23,0.13,0.02,0.56,0.19,0.27,0.19,0.09,0.38,0.15,0.26,0.22,0.19,0.11,0.04,0.11,0.25,0.33,0.04,0.04,0.19,0.31,0.04,0.03,0.16,0.34,0.08,0.15,0.23,0.50,0.18,0.26,0.26,0.39,0.43,0.32,0.27,0.20,0.51,0.38,0.30,0.14,0.49,0.37,0.27,0.14,0.50,0.54,0.38"
21090.0,"0.20,0.14,0.14,0.60,0.14,0.08,0.11,0.03,0.27,0.07,0.05,0.14,0.01,0.39,0.22,0.22,0.12,0.03,0.56,0.18,0.29,0.18,0.10,0.37,0.15,0.24,0.21,0.19,0.13,0.06,0.12,0.24,0.33,0.03,0.04,0.18,0.31,0.04,0.03,0.16,0.35,0.07,0.14,0.24,0.50,0.17,0.25,0.25,0.37,0.42,0.31,0.28,0.21,0.52,0.37,0.30,0.15,0.48,0.36,0.29,0.17,0.50,0.56,0.39"
21155.0,"0.19,0.13,0.11,0.59,0.15,0.10,0.11,0.01,0.25,0.06,0.06,0.13,0.02,0.41,0.21,0.21,0.13,0.04,0.56,0.18,0.25,0.18,0.13,0.39,0.16,0.25,0.23,0.19,0.11,0.07,0.11,0.23,0.34,0.04,0.04,0.18,0.30,0.04,0.06,0.16,0.33,0.07,0.15,0.24,0.50,0.19,0.26,0.26,0.36,0.41,0.31,0.29,0.20,0.50,0.37,0.31,0.14,0.49,0.38,0.29,0.14,0.49,0.54,0.39"
21222.0,"0.18,0.13,0.15,0.59,0.15,0.11,0.11,0.01,0.25,0.06,0.06,0.15,0.00,0.40,0.22,0.22,0.13,0.03,0.58,0.18,0.27,0.19,0.11,0.38,0.15,0.24,0.22,0.21,0.11,0.06,0.12,0.24,0.33,0.05,0.05,0.18,0.32,0.06,0.05,0.17,0.34,0.07,0.14,0.23,0.48,0.17,0.26,0.27,0.37,0.42,0.32,0.29,0.21,0.51,0.38,0.30,0.14,0.48,0.37,0.31,0.15,0.49,0.55,0.39"
21289.0,"0.19,0.13,0.13,0.59,0.13,0.09,0.11,0.01,0.25,0.07,0.07,0.13,0.01,0.39,0.22,0.23,0.12,0.02,0.56,0.19,0.27,0.19,0.11,0.37,0.15,0.26,0.23,0.18,0.11,0.06,0.12,0.24,0.31,0.05,0.03,0.19,0.31,0.05,0.05,0.17,0.34,0.07,0.12,0.23,0.50,0.20,0.25,0.26,0.38,0.43,0.32,0.29,0.21,0.51,0.37,0.29,0.15,0.49,0.39,0.28,0.15,0.50,0.55,0.39"
21355.0,"0.19,0.14,0.14,0.59,0.14,0.11,0.12,0.01,0.27,0.07,0.05,0.14,0.01,0.40,0.22,0.20,0.13,0.05,0.57,0.19,0.27,0.18,0.11,0.38,0.17,0.25,0.22,0.20,0.11,0.06,0.12,0.22,0.33,0.05,0.04,0.18,0.31,0.05,0.05,0.17,0.32,0.06,0.13,0.26,0.50,0.18,0.26,0.26,0.38,0.42,0.32,0.29,0.21,0.51,0.36,0.30,0.17,0.50,0.37,0.30,0.14,0.50,0.55,0.39"
21422.0,"0.19,0.12,0.13,0.61,0.14,0.11,0.11,0.01,0.24,0.07,0.06,0.15,0.00,0.40,0.23,0.22,0.12,0.02,0.57,0.18,0.25,0.18,0.13,0.38,0.16,0.25,0.22,0.20,0.11,0.07,0.11,0.24,0.33,0.04,0.04,0.17,0.31,0.05,0.06,0.17,0.34,0.08,0.14,0.24,0.50,0.18,0.26,0.25,0.37,0.41,0.32,0.30,0.20,0.51,0.38,0.30,0.15,0.49,0.38,0.29,0.13,0.49,0.54,0.41"
21489.0,"0.18,0.14,0.15,0.59,0.15,0.10,0.11,0.02,0.25,0.07,0.05,0.12,0.01,0.39,0.23,0.22,0.13,0.03,0.55,0.18,0.29,0.19,0.10,0.38,0.16,0.25,0.22,0.18,0.11,0.06,0.12,0.24,0.33,0.04,0.03,0.18,0.33,0.07,0.04,0.16,0.33,0.07,0.14,0.24,0.50,0.19,0.26,0.25,0.38,0.42,0.32,0.30,0.21,0.51,0.35,0.29,0.15,0.48,0.37,0.31,0.15,0.50,0.56,0.38"
21556.0,"0.21,0.15,0.14,0.60,0.13,0.10,0.10,0.00,0.29,0.06,0.04,0.13,0.01,0.39,0.21,0.21,0.13,0.06,0.56,0.19,0.26,0.18,0.11,0.39,0.16,0.24,0.21,0.19,0.11,0.05,0.13,0.24,0.33,0.03,0.04,0.19,0.30,0.05,0.05,0.19,0.33,0.07,0.14,0.24,0.49,0.17,0.25,0.26,0.38,0.41,0.31,0.30,0.22,0.51,0.38,0.30,0.15,0.49,0.36,0.29,0.15,0.50,0.54,0.39"
21621.0,"0.19,0.14,0.14,0.59,0.14,0.10,0.11,0.00,0.27,0.06,0.05,0.13,0.00,0.40,0.22,0.20,0.13,0.04,0.56,0.19,0.27,0.19,0.11,0.38,0.17,0.25,0.22,0.20,0.11,0.06,0.11,0.22,0.32,0.04,0.04,0.19,0.31,0.05,0.04,0.17,0.33,0.06,0.14,0.26,0.50,0.18,0.26,0.26,0.38,0.42,0.32,0.29,0.21,0.51,0.36,0.30,0.16,0.50,0.37,0.30,0.15,0.50,0.55,0.39"
21688.0,"0.19,0.14,0.14,0.58,0.14,0.10,0.14,0.02,0.26,0.06,0.05,0.12,0.01,0.39,0.21,0.22,0.14,0.03,0.57,0.19,0.26,0.18,0.10,0.38,0.16,0.25,0.22,0.20,0.11,0.06,0.14,0.24,0.33,0.04,0.02,0.19,0.31,0.05,0.04,0.16,0.33,0.08,0.14,0.24,0.49,0.19,0.26,0.26,0.38,0.42,0.32,0.28,0.20,0.52,0.38,0.30,0.15,0.48,0.38,0.29,0.15,0.50,0.55,0.39"
21753.0,"0.18,0.13,0.14,0.60,0.14,0.10,0.11,0.01,0.26,0.07,0.06,0.15,0.02,0.40,0.22,0.20,0.12,0.03,0.56,0.17,0.27,0.19,0.11,0.36,0.15,0.24,0.25,0.20,0.11,0.07,0.12,0.22,0.31,0.04,0.02,0.18,0.31,0.07,0.05,0.16,0.35,0.08,0.14,0.24,0.49,0.18,0.25,0.25,0.37,0.42,0.34,0.29,0.21,0.52,0.37,0.30,0.15,0.49,0.38,0.29,0.13,0.49,0.55,0.40"
21822.0,"0.19,0.15,0.14,0.60,0.15,0.09,0.12,0.01,0.27,0.07,0.04,0.12,0.01,0.41,0.23,0.22,0.13,0.03,0.56,0.19,0.28,0.18,0.11,0.38,0.16,0.25,0.21,0.19,0.10,0.07,0.12,0.23,0.32,0.02,0.03,0.19,0.32,0.06,0.03,0.17,0.34,0.08,0.14,0.24,0.49,0.18,0.24,0.25,0.39,0.43,0.32,0.29,0.22,0.52,0.37,0.30,0.15,0.49,0.37,0.28,0.15,0.50,0.56,0.38"
21888.0,"0.20,0.14,0.13,0.60,0.13,0.11,0.12,0.01,0.26,0.06,0.05,0.13,0.03,0.40,0.22,0.22,0.13,0.03,0.56,0.20,0.26,0.18,0.11,0.38,0.15,0.24,0.21,0.19,0.11,0.06,0.12,0.24,0.32,0.03,0.04,0.20,0.30,0.04,0.05,0.17,0.33,0.08,0.14,0.25,0.49,0.17,0.25,0.26,0.39,0.43,0.31,0.29,0.21,0.49,0.37,0.30,0.15,0.49,0.36,0.29,0.15,0.50,0.55,0.39"
21953.0,"0.19,0.13,0.14,0.59,0.14,0.11,0.11,0.00,0.27,0.06,0.06,0.13,0.01,0.40,0.22,0.20,0.12,0.05,0.57,0.19,0.26,0.19,0.11,0.38,0.17,0.24,0.22,0.19,0.11,0.06,0.10,0.22,0.32,0.05,0.02,0.16,0.30,0.05,0.04,0.16,0.32,0.10,0.14,0.24,0.49,0.18,0.25,0.25,0.36,0.42,0.32,0.29,0.21,0.52,0.38,0.31,0.15,0.49,0.37,0.29,0.14,0.50,0.55,0.39"
22022.0,"0.19,0.13,0.14,0.58,0.13,0.10,0.11,0.04,0.24,0.06,0.05,0.11,0.01,0.40,0.21,0.21,0.12,0.03,0.55,0.18,0.26,0.21,0.11,0.39,0.16,0.24,0.22,0.18,0.11,0.05,0.09,0.23,0.34,0.05,0.05,0.16,0.30,0.06,0.05,0.15,0.31,0.07,0.14,0.23,0.49,0.18,0.27,0.26,0.37,0.42,0.32,0.29,0.20,0.50,0.37,0.31,0.15,0.48,0.38,0.29,0.15,0.50,0.55,0.40"
22087.0,"0.19,0.12,0.14,0.60,0.14,0.10,0.08,0.01,0.23,0.07,0.05,0.12,0.01,0.38,0.22,0.22,0.13,0.02,0.56,0.18,0.27,0.18,0.09,0.38,0.15,0.25,0.22,0.19,0.10,0.04,0.11,0.25,0.33,0.04,0.03,0.17,0.30,0.05,0.04,0.14,0.33,0.09,0.15,0.23,0.50,0.18,0.25,0.26,0.38,0.42,0.32,0.27,0.21,0.51,0.39,0.30,0.15,0.50,0.38,0.29,0.15,0.50,0.55,0.39"
22154.0,"0.17,0.13,0.15,0.58,0.15,0.11,0.10,0.02,0.25,0.07,0.05,0.11,0.01,0.39,0.23,0.21,0.12,0.03,0.55,0.18,0.28,0.19,0.10,0.38,0.16,0.25,0.22,0.18,0.11,0.05,0.12,0.23,0.32,0.04,0.02,0.17,0.31,0.07,0.04,0.16,0.33,0.08,0.14,0.24,0.49,0.18,0.25,0.24,0.37,0.43,0.33,0.28,0.22,0.52,0.37,0.30,0.15,0.49,0.38,0.28,0.14,0.50,0.56,0.40"
