timestamp millis,Plantar Pressure Voltage
14476.0,"0.32,0.24,0.19,0.06,0.19,0.11,0.22,0.00,0.26,0.10,0.11,0.11,0.01,0.46,0.25,0.26,0.16,0.06,0.57,0.19,0.27,0.19,0.13,0.37,0.15,0.25,0.23,0.20,0.13,0.05,0.08,0.20,0.31,0.06,0.04,0.16,0.28,0.08,0.08,0.20,0.34,0.10,0.20,0.25,0.46,0.22,0.30,0.26,0.35,0.42,0.32,0.28,0.24,0.48,0.38,0.33,0.19,0.47,0.36,0.28,0.22,0.38,0.56,0.39"
14542.0,"0.32,0.25,0.18,0.07,0.19,0.11,0.21,0.02,0.25,0.11,0.12,0.10,0.02,0.45,0.25,0.27,0.14,0.05,0.56,0.20,0.27,0.19,0.12,0.36,0.14,0.24,0.22,0.19,0.14,0.04,0.09,0.20,0.30,0.04,0.03,0.16,0.28,0.11,0.08,0.20,0.34,0.10,0.21,0.24,0.46,0.22,0.29,0.26,0.35,0.41,0.31,0.29,0.26,0.49,0.38,0.31,0.18,0.47,0.36,0.28,0.22,0.37,0.54,0.39"
14608.0,"0.31,0.24,0.19,0.05,0.19,0.13,0.22,0.02,0.26,0.11,0.10,0.10,0.01,0.45,0.27,0.26,0.15,0.05,0.57,0.19,0.27,0.20,0.13,0.36,0.15,0.25,0.22,0.19,0.14,0.06,0.09,0.20,0.29,0.06,0.07,0.17,0.28,0.09,0.08,0.20,0.35,0.10,0.20,0.24,0.47,0.23,0.30,0.25,0.34,0.43,0.32,0.28,0.25,0.49,0.36,0.30,0.19,0.46,0.35,0.29,0.22,0.37,0.55,0.40"
14674.0,"0.32,0.24,0.19,0.06,0.19,0.12,0.22,0.00,0.26,0.12,0.11,0.10,0.01,0.46,0.25,0.24,0.15,0.07,0.56,0.19,0.29,0.19,0.13,0.36,0.15,0.25,0.22,0.19,0.12,0.06,0.09,0.21,0.29,0.04,0.03,0.16,0.30,0.09,0.06,0.21,0.35,0.10,0.20,0.24,0.47,0.22,0.28,0.25,0.36,0.43,0.32,0.28,0.26,0.50,0.38,0.31,0.19,0.47,0.35,0.26,0.21,0.38,0.56,0.38"
14742.0,"0.33,0.24,0.18,0.07,0.20,0.10,0.22,0.03,0.26,0.11,0.11,0.12,0.02,0.46,0.26,0.26,0.15,0.05,0.57,0.19,0.27,0.21,0.14,0.35,0.14,0.23,0.22,0.20,0.12,0.05,0.11,0.20,0.29,0.05,0.04,0.16,0.27,0.06,0.07,0.20,0.35,0.10,0.20,0.24,0.47,0.21,0.29,0.25,0.38,0.43,0.31,0.27,0.26,0.50,0.37,0.31,0.18,0.45,0.35,0.27,0.21,0.38,0.54,0.38"
14808.0,"0.33,0.24,0.18,0.06,0.19,0.12,0.23,0.01,0.28,0.12,0.10,0.12,0.02,0.46,0.26,0.23,0.14,0.07,0.58,0.20,0.27,0.19,0.13,0.36,0.17,0.25,0.22,0.20,0.13,0.05,0.09,0.20,0.29,0.05,0.05,0.16,0.28,0.08,0.08,0.20,0.34,0.09,0.19,0.25,0.48,0.22,0.29,0.26,0.35,0.42,0.32,0.28,0.25,0.49,0.36,0.31,0.19,0.47,0.36,0.28,0.22,0.36,0.54,0.38"
14874.0,"0.33,0.24,0.18,0.05,0.20,0.11,0.23,0.00,0.26,0.11,0.10,0.13,0.02,0.46,0.25,0.25,0.15,0.06,0.58,0.20,0.28,0.19,0.13,0.36,0.15,0.24,0.22,0.19,0.13,0.05,0.08,0.20,0.29,0.05,0.04,0.16,0.28,0.08,0.08,0.22,0.35,0.11,0.20,0.24,0.47,0.23,0.29,0.24,0.33,0.41,0.31,0.28,0.25,0.48,0.37,0.31,0.20,0.47,0.36,0.28,0.22,0.36,0.56,0.39"
14940.0,"0.33,0.23,0.17,0.06,0.18,0.11,0.23,0.02,0.25,0.11,0.13,0.12,0.01,0.46,0.26,0.26,0.14,0.04,0.58,0.20,0.25,0.18,0.14,0.35,0.14,0.24,0.25,0.20,0.13,0.06,0.09,0.20,0.29,0.09,0.05,0.16,0.26,0.07,0.08,0.22,0.35,0.09,0.20,0.24,0.47,0.22,0.29,0.26,0.35,0.41,0.31,0.29,0.26,0.50,0.37,0.32,0.19,0.47,0.36,0.28,0.22,0.37,0.54,0.38"
15007.0,"0.33,0.23,0.17,0.05,0.18,0.12,0.24,0.01,0.25,0.11,0.10,0.14,0.01,0.47,0.26,0.26,0.14,0.04,0.57,0.19,0.26,0.19,0.15,0.34,0.13,0.24,0.22,0.20,0.14,0.07,0.09,0.20,0.28,0.05,0.04,0.16,0.27,0.09,0.08,0.20,0.35,0.10,0.19,0.23,0.46,0.22,0.29,0.25,0.37,0.41,0.31,0.29,0.25,0.49,0.37,0.30,0.17,0.47,0.36,0.28,0.22,0.39,0.56,0.39"
15074.0,"0.33,0.23,0.18,0.09,0.19,0.12,0.22,0.02,0.25,0.13,0.11,0.12,0.00,0.47,0.26,0.26,0.14,0.04,0.58,0.18,0.26,0.19,0.15,0.35,0.15,0.25,0.22,0.20,0.14,0.07,0.08,0.21,0.30,0.06,0.04,0.16,0.27,0.08,0.09,0.21,0.34,0.10,0.20,0.24,0.47,0.22,0.29,0.26,0.34,0.41,0.32,0.30,0.25,0.49,0.39,0.31,0.19,0.47,0.36,0.28,0.22,0.36,0.55,0.39"
15139.0,"0.34,0.23,0.19,0.06,0.19,0.12,0.22,0.02,0.25,0.10,0.10,0.13,0.02,0.46,0.26,0.26,0.15,0.05,0.58,0.20,0.27,0.19,0.14,0.36,0.14,0.23,0.22,0.21,0.13,0.04,0.09,0.20,0.29,0.05,0.05,0.16,0.28,0.08,0.08,0.20,0.35,0.10,0.20,0.24,0.45,0.21,0.29,0.27,0.35,0.41,0.33,0.28,0.25,0.49,0.38,0.31,0.18,0.46,0.35,0.29,0.22,0.37,0.55,0.39"
15206.0,"0.32,0.24,0.18,0.06,0.19,0.10,0.22,0.02,0.25,0.11,0.12,0.12,0.00,0.46,0.26,0.26,0.15,0.04,0.58,0.18,0.28,0.19,0.13,0.36,0.13,0.24,0.23,0.21,0.14,0.05,0.09,0.21,0.29,0.07,0.05,0.16,0.29,0.09,0.08,0.20,0.35,0.11,0.20,0.23,0.46,0.22,0.31,0.27,0.34,0.43,0.32,0.28,0.25,0.49,0.38,0.31,0.17,0.45,0.36,0.29,0.21,0.37,0.56,0.39"
15273.0,"0.31,0.24,0.19,0.05,0.19,0.13,0.22,0.02,0.27,0.12,0.11,0.11,0.00,0.45,0.27,0.27,0.15,0.05,0.57,0.19,0.28,0.20,0.12,0.36,0.15,0.25,0.22,0.18,0.14,0.04,0.10,0.21,0.29,0.05,0.03,0.16,0.30,0.10,0.08,0.20,0.35,0.11,0.20,0.24,0.47,0.22,0.29,0.24,0.35,0.43,0.33,0.27,0.26,0.48,0.36,0.30,0.19,0.47,0.36,0.26,0.21,0.38,0.55,0.39"
15339.0,"0.33,0.25,0.18,0.06,0.19,0.08,0.22,0.03,0.26,0.10,0.09,0.11,0.02,0.45,0.26,0.28,0.15,0.05,0.58,0.20,0.27,0.18,0.12,0.36,0.15,0.25,0.22,0.20,0.15,0.06,0.09,0.21,0.30,0.04,0.04,0.16,0.31,0.09,0.10,0.21,0.35,0.12,0.20,0.23,0.47,0.21,0.28,0.25,0.35,0.42,0.31,0.27,0.25,0.49,0.39,0.30,0.19,0.47,0.36,0.28,0.22,0.38,0.56,0.37"
15406.0,"0.32,0.26,0.19,0.09,0.19,0.10,0.22,0.03,0.25,0.10,0.10,0.14,0.02,0.46,0.27,0.26,0.14,0.05,0.59,0.20,0.27,0.17,0.13,0.36,0.15,0.25,0.22,0.20,0.12,0.05,0.11,0.21,0.29,0.05,0.04,0.16,0.28,0.08,0.07,0.21,0.36,0.11,0.18,0.25,0.47,0.22,0.29,0.26,0.35,0.42,0.31,0.28,0.27,0.50,0.38,0.29,0.20,0.47,0.36,0.28,0.22,0.37,0.55,0.38"
15471.0,"0.32,0.25,0.19,0.06,0.20,0.11,0.22,0.01,0.27,0.11,0.08,0.11,0.02,0.46,0.26,0.26,0.15,0.05,0.58,0.20,0.27,0.19,0.14,0.36,0.15,0.24,0.24,0.20,0.13,0.05,0.08,0.20,0.29,0.04,0.04,0.17,0.29,0.08,0.08,0.20,0.34,0.09,0.19,0.24,0.48,0.22,0.28,0.25,0.37,0.42,0.33,0.28,0.24,0.49,0.38,0.31,0.19,0.46,0.37,0.29,0.22,0.39,0.56,0.38"
15540.0,"0.32,0.24,0.18,0.07,0.19,0.11,0.22,0.00,0.26,0.13,0.12,0.12,0.02,0.45,0.24,0.26,0.16,0.06,0.57,0.21,0.27,0.19,0.12,0.37,0.15,0.23,0.21,0.20,0.13,0.04,0.08,0.21,0.30,0.04,0.05,0.17,0.27,0.08,0.08,0.22,0.34,0.10,0.20,0.24,0.47,0.22,0.28,0.26,0.36,0.41,0.31,0.28,0.26,0.49,0.38,0.31,0.19,0.47,0.34,0.27,0.23,0.38,0.54,0.39"
15605.0,"0.34,0.23,0.19,0.06,0.19,0.12,0.23,0.02,0.26,0.14,0.11,0.12,0.01,0.45,0.25,0.26,0.15,0.06,0.57,0.19,0.28,0.18,0.12,0.36,0.14,0.23,0.22,0.21,0.14,0.05,0.09,0.21,0.29,0.06,0.04,0.16,0.28,0.08,0.08,0.21,0.35,0.10,0.20,0.24,0.45,0.22,0.29,0.27,0.36,0.41,0.33,0.28,0.25,0.49,0.38,0.31,0.18,0.46,0.35,0.29,0.23,0.38,0.55,0.40"
15671.0,"0.31,0.23,0.18,0.05,0.19,0.13,0.24,0.01,0.28,0.11,0.10,0.10,0.00,0.46,0.24,0.26,0.15,0.06,0.58,0.20,0.27,0.19,0.14,0.37,0.16,0.23,0.23,0.20,0.14,0.05,0.08,0.20,0.30,0.06,0.04,0.16,0.28,0.08,0.08,0.20,0.33,0.09,0.19,0.26,0.47,0.22,0.30,0.26,0.35,0.42,0.32,0.28,0.25,0.48,0.37,0.31,0.20,0.47,0.36,0.28,0.22,0.38,0.55,0.39"
15737.0,"0.32,0.24,0.19,0.06,0.20,0.12,0.22,0.00,0.27,0.10,0.11,0.11,0.01,0.46,0.25,0.26,0.15,0.06,0.58,0.20,0.27,0.19,0.14,0.38,0.15,0.24,0.23,0.20,0.14,0.05,0.08,0.20,0.31,0.06,0.04,0.16,0.28,0.08,0.08,0.20,0.34,0.10,0.20,0.25,0.47,0.22,0.29,0.24,0.34,0.42,0.32,0.28,0.24,0.48,0.37,0.31,0.20,0.46,0.36,0.26,0.20,0.37,0.54,0.39"
15805.0,"0.33,0.23,0.19,0.05,0.20,0.12,0.22,0.02,0.25,0.11,0.11,0.12,0.00,0.46,0.26,0.26,0.15,0.04,0.58,0.19,0.28,0.19,0.13,0.36,0.14,0.24,0.23,0.21,0.13,0.05,0.09,0.20,0.30,0.07,0.04,0.15,0.28,0.08,0.08,0.20,0.35,0.10,0.20,0.22,0.46,0.22,0.31,0.25,0.36,0.43,0.32,0.28,0.25,0.49,0.38,0.30,0.18,0.46,0.37,0.29,0.21,0.38,0.55,0.39"
15872.0,"0.31,0.24,0.20,0.06,0.21,0.12,0.22,0.02,0.27,0.11,0.10,0.10,0.01,0.45,0.27,0.26,0.15,0.05,0.56,0.19,0.28,0.20,0.12,0.36,0.15,0.24,0.22,0.19,0.14,0.04,0.09,0.21,0.29,0.05,0.02,0.15,0.28,0.09,0.08,0.19,0.36,0.11,0.20,0.24,0.47,0.22,0.29,0.24,0.35,0.42,0.34,0.28,0.25,0.50,0.38,0.31,0.19,0.47,0.36,0.27,0.21,0.37,0.55,0.39"
15937.0,"0.32,0.25,0.18,0.07,0.19,0.11,0.22,0.03,0.27,0.11,0.09,0.10,0.02,0.46,0.28,0.26,0.15,0.06,0.57,0.19,0.28,0.18,0.14,0.36,0.15,0.24,0.22,0.19,0.13,0.05,0.11,0.20,0.30,0.05,0.03,0.16,0.29,0.08,0.08,0.20,0.35,0.09,0.19,0.24,0.46,0.22,0.29,0.25,0.38,0.43,0.33,0.27,0.25,0.48,0.36,0.31,0.21,0.47,0.36,0.26,0.21,0.37,0.56,0.38"
16003.0,"0.32,0.25,0.18,0.07,0.19,0.11,0.23,0.02,0.26,0.12,0.11,0.10,0.02,0.46,0.26,0.28,0.14,0.04,0.57,0.19,0.27,0.19,0.14,0.35,0.14,0.24,0.22,0.21,0.14,0.05,0.09,0.21,0.28,0.06,0.04,0.16,0.27,0.08,0.08,0.21,0.35,0.10,0.19,0.22,0.47,0.23,0.29,0.26,0.35,0.41,0.30,0.27,0.25,0.50,0.38,0.29,0.18,0.46,0.37,0.27,0.22,0.36,0.54,0.37"
16071.0,"0.33,0.24,0.18,0.06,0.19,0.11,0.23,0.02,0.27,0.13,0.10,0.11,0.02,0.46,0.26,0.26,0.13,0.05,0.57,0.20,0.27,0.19,0.14,0.35,0.15,0.26,0.22,0.19,0.13,0.05,0.09,0.20,0.28,0.05,0.04,0.17,0.28,0.08,0.08,0.21,0.35,0.10,0.18,0.24,0.48,0.24,0.29,0.26,0.36,0.41,0.31,0.27,0.25,0.49,0.37,0.29,0.19,0.48,0.37,0.28,0.22,0.36,0.53,0.38"
16137.0,"0.33,0.24,0.18,0.06,0.19,0.12,0.23,0.02,0.27,0.13,0.09,0.12,0.02,0.46,0.26,0.25,0.14,0.06,0.57,0.18,0.25,0.19,0.14,0.35,0.15,0.26,0.22,0.20,0.14,0.05,0.09,0.20,0.29,0.05,0.04,0.16,0.26,0.07,0.08,0.20,0.35,0.10,0.18,0.24,0.48,0.23,0.29,0.26,0.34,0.40,0.31,0.27,0.28,0.50,0.37,0.30,0.19,0.47,0.36,0.28,0.22,0.36,0.53,0.39"
16202.0,"0.33,0.24,0.18,0.06,0.19,0.09,0.22,0.03,0.26,0.11,0.09,0.11,0.03,0.45,0.26,0.28,0.14,0.05,0.57,0.19,0.27,0.19,0.15,0.35,0.14,0.23,0.21,0.20,0.12,0.05,0.10,0.21,0.29,0.05,0.04,0.16,0.30,0.08,0.06,0.20,0.36,0.11,0.19,0.24,0.46,0.22,0.29,0.26,0.36,0.42,0.31,0.27,0.26,0.49,0.38,0.31,0.19,0.46,0.34,0.29,0.23,0.38,0.55,0.38"
16271.0,"0.33,0.24,0.17,0.06,0.21,0.12,0.22,0.01,0.25,0.10,0.10,0.11,0.03,0.46,0.26,0.26,0.15,0.05,0.58,0.20,0.26,0.18,0.14,0.36,0.14,0.22,0.23,0.21,0.13,0.05,0.11,0.20,0.29,0.07,0.05,0.17,0.27,0.06,0.07,0.22,0.36,0.10,0.20,0.24,0.47,0.22,0.30,0.26,0.35,0.41,0.31,0.28,0.27,0.50,0.38,0.31,0.19,0.47,0.36,0.28,0.22,0.37,0.54,0.39"
16336.0,"0.33,0.23,0.17,0.04,0.18,0.11,0.24,0.01,0.26,0.11,0.10,0.11,0.00,0.47,0.26,0.25,0.15,0.05,0.57,0.21,0.28,0.19,0.13,0.35,0.13,0.24,0.22,0.20,0.13,0.06,0.09,0.20,0.28,0.06,0.04,0.17,0.29,0.08,0.09,0.20,0.35,0.10,0.20,0.24,0.47,0.22,0.29,0.29,0.35,0.41,0.32,0.28,0.27,0.48,0.37,0.29,0.19,0.46,0.35,0.27,0.24,0.36,0.55,0.40"
16403.0,"0.33,0.24,0.18,0.06,0.19,0.11,0.23,0.02,0.27,0.10,0.10,0.13,0.01,0.45,0.27,0.27,0.15,0.04,0.58,0.19,0.27,0.18,0.12,0.36,0.13,0.23,0.22,0.21,0.12,0.06,0.09,0.20,0.29,0.05,0.04,0.16,0.28,0.09,0.09,0.20,0.36,0.10,0.20,0.24,0.46,0.21,0.30,0.27,0.34,0.42,0.32,0.28,0.26,0.49,0.38,0.31,0.18,0.46,0.35,0.29,0.22,0.36,0.56,0.39"
16468.0,"0.32,0.24,0.19,0.05,0.19,0.11,0.22,0.02,0.23,0.11,0.11,0.12,0.01,0.46,0.26,0.26,0.14,0.04,0.58,0.19,0.28,0.19,0.13,0.35,0.13,0.25,0.24,0.20,0.13,0.05,0.09,0.21,0.28,0.07,0.04,0.16,0.28,0.08,0.08,0.21,0.35,0.10,0.20,0.22,0.47,0.23,0.31,0.25,0.36,0.43,0.32,0.28,0.26,0.48,0.39,0.31,0.18,0.47,0.36,0.28,0.22,0.37,0.55,0.37"
16535.0,"0.33,0.25,0.19,0.06,0.19,0.11,0.20,0.02,0.24,0.11,0.10,0.11,0.01,0.45,0.26,0.28,0.15,0.04,0.57,0.19,0.27,0.19,0.12,0.36,0.13,0.25,0.22,0.20,0.13,0.04,0.09,0.22,0.30,0.05,0.04,0.16,0.28,0.08,0.11,0.21,0.36,0.10,0.21,0.23,0.47,0.22,0.27,0.25,0.35,0.43,0.33,0.27,0.24,0.50,0.38,0.31,0.19,0.47,0.34,0.26,0.22,0.37,0.55,0.38"
16603.0,"0.33,0.25,0.19,0.06,0.19,0.11,0.20,0.02,0.25,0.11,0.10,0.11,0.02,0.45,0.26,0.27,0.15,0.05,0.57,0.19,0.27,0.19,0.12,0.35,0.14,0.24,0.21,0.20,0.14,0.04,0.09,0.22,0.29,0.04,0.04,0.16,0.31,0.08,0.06,0.20,0.35,0.11,0.20,0.24,0.47,0.21,0.27,0.27,0.36,0.42,0.32,0.27,0.25,0.49,0.39,0.31,0.19,0.47,0.36,0.28,0.22,0.37,0.55,0.38"
16668.0,"0.33,0.25,0.18,0.06,0.19,0.10,0.22,0.02,0.26,0.11,0.10,0.11,0.02,0.45,0.26,0.28,0.14,0.06,0.57,0.19,0.27,0.18,0.13,0.36,0.14,0.25,0.22,0.20,0.12,0.04,0.09,0.22,0.29,0.05,0.04,0.17,0.28,0.07,0.07,0.20,0.38,0.10,0.21,0.24,0.46,0.22,0.29,0.26,0.36,0.44,0.31,0.27,0.25,0.50,0.38,0.30,0.18,0.47,0.36,0.27,0.22,0.38,0.56,0.36"
16735.0,"0.32,0.24,0.19,0.06,0.19,0.11,0.22,0.02,0.25,0.11,0.13,0.12,0.02,0.46,0.28,0.26,0.15,0.06,0.57,0.20,0.27,0.19,0.14,0.35,0.14,0.24,0.23,0.21,0.12,0.05,0.08,0.19,0.29,0.04,0.03,0.16,0.29,0.07,0.07,0.21,0.37,0.11,0.19,0.25,0.47,0.22,0.28,0.25,0.36,0.43,0.31,0.28,0.27,0.50,0.37,0.31,0.19,0.47,0.36,0.26,0.21,0.38,0.55,0.34"
16802.0,"0.32,0.26,0.19,0.07,0.20,0.10,0.23,0.02,0.26,0.11,0.09,0.10,0.02,0.46,0.27,0.26,0.15,0.05,0.56,0.19,0.29,0.19,0.14,0.35,0.15,0.25,0.22,0.19,0.12,0.05,0.10,0.21,0.30,0.04,0.03,0.16,0.30,0.08,0.06,0.21,0.36,0.10,0.20,0.24,0.47,0.22,0.28,0.25,0.36,0.43,0.32,0.28,0.26,0.50,0.38,0.31,0.19,0.47,0.35,0.26,0.22,0.39,0.57,0.34"
16868.0,"0.32,0.25,0.19,0.06,0.20,0.11,0.22,0.01,0.25,0.11,0.08,0.11,0.02,0.46,0.26,0.26,0.15,0.05,0.58,0.20,0.27,0.19,0.14,0.35,0.14,0.25,0.25,0.21,0.12,0.05,0.08,0.20,0.29,0.04,0.04,0.16,0.28,0.07,0.07,0.20,0.34,0.09,0.20,0.25,0.48,0.23,0.28,0.25,0.36,0.43,0.31,0.28,0.24,0.47,0.38,0.32,0.19,0.47,0.34,0.27,0.23,0.39,0.56,0.36"
16934.0,"0.32,0.23,0.17,0.06,0.19,0.11,0.23,0.02,0.26,0.11,0.10,0.11,0.02,0.45,0.29,0.26,0.14,0.05,0.57,0.19,0.27,0.19,0.14,0.34,0.14,0.25,0.23,0.21,0.13,0.06,0.10,0.20,0.28,0.04,0.04,0.17,0.28,0.07,0.08,0.21,0.35,0.10,0.18,0.24,0.48,0.23,0.29,0.26,0.36,0.42,0.32,0.28,0.25,0.49,0.37,0.30,0.19,0.48,0.37,0.26,0.22,0.38,0.56,0.35"
17000.0,"0.33,0.24,0.18,0.07,0.18,0.11,0.22,0.02,0.26,0.11,0.09,0.11,0.03,0.46,0.26,0.25,0.14,0.06,0.56,0.21,0.27,0.19,0.14,0.34,0.15,0.24,0.22,0.20,0.13,0.05,0.09,0.20,0.29,0.04,0.04,0.18,0.28,0.06,0.08,0.21,0.35,0.09,0.18,0.24,0.48,0.21,0.28,0.26,0.37,0.43,0.31,0.29,0.25,0.49,0.37,0.30,0.19,0.48,0.35,0.27,0.22,0.39,0.55,0.36"
17065.0,"0.33,0.25,0.18,0.06,0.19,0.08,0.22,0.03,0.26,0.11,0.09,0.11,0.01,0.45,0.27,0.27,0.14,0.06,0.57,0.19,0.27,0.18,0.13,0.35,0.13,0.26,0.22,0.20,0.11,0.05,0.10,0.22,0.28,0.05,0.04,0.16,0.28,0.07,0.06,0.20,0.37,0.12,0.20,0.24,0.48,0.22,0.29,0.26,0.36,0.42,0.31,0.27,0.25,0.50,0.39,0.31,0.19,0.47,0.36,0.28,0.22,0.38,0.55,0.35"
17133.0,"0.32,0.24,0.19,0.06,0.18,0.10,0.22,0.03,0.25,0.11,0.10,0.11,0.02,0.46,0.26,0.26,0.15,0.05,0.56,0.19,0.27,0.20,0.14,0.35,0.15,0.25,0.22,0.20,0.11,0.05,0.11,0.21,0.29,0.05,0.04,0.16,0.28,0.06,0.07,0.20,0.37,0.11,0.18,0.25,0.47,0.22,0.29,0.26,0.36,0.42,0.31,0.28,0.27,0.50,0.38,0.31,0.19,0.47,0.36,0.28,0.22,0.38,0.55,0.36"
17200.0,"0.33,0.25,0.16,0.06,0.18,0.10,0.23,0.03,0.26,0.11,0.10,0.11,0.02,0.46,0.28,0.25,0.15,0.06,0.57,0.19,0.26,0.18,0.14,0.36,0.15,0.25,0.22,0.21,0.12,0.06,0.10,0.20,0.30,0.05,0.04,0.17,0.27,0.06,0.07,0.21,0.36,0.10,0.19,0.25,0.47,0.22,0.29,0.26,0.36,0.42,0.31,0.28,0.27,0.50,0.37,0.31,0.19,0.47,0.36,0.28,0.22,0.38,0.55,0.36"
17265.0,"0.32,0.26,0.19,0.07,0.19,0.10,0.23,0.02,0.25,0.11,0.08,0.11,0.03,0.46,0.28,0.25,0.15,0.06,0.56,0.20,0.26,0.18,0.14,0.36,0.15,0.25,0.21,0.20,0.13,0.06,0.10,0.20,0.30,0.04,0.04,0.17,0.27,0.08,0.08,0.20,0.34,0.08,0.19,0.24,0.47,0.23,0.28,0.25,0.36,0.42,0.32,0.28,0.24,0.48,0.36,0.33,0.19,0.48,0.35,0.26,0.22,0.38,0.56,0.38"
17333.0,"0.32,0.26,0.18,0.07,0.19,0.10,0.23,0.02,0.26,0.11,0.08,0.11,0.03,0.46,0.26,0.26,0.15,0.05,0.56,0.21,0.28,0.18,0.14,0.35,0.15,0.25,0.22,0.20,0.12,0.06,0.10,0.21,0.30,0.04,0.04,0.18,0.29,0.08,0.07,0.21,0.35,0.10,0.20,0.24,0.47,0.22,0.28,0.26,0.37,0.43,0.31,0.29,0.26,0.48,0.37,0.31,0.19,0.46,0.35,0.27,0.23,0.38,0.55,0.37"
17399.0,"0.32,0.26,0.18,0.06,0.19,0.11,0.23,0.02,0.25,0.11,0.12,0.12,0.02,0.45,0.25,0.25,0.15,0.06,0.57,0.19,0.27,0.20,0.13,0.35,0.14,0.27,0.23,0.21,0.12,0.04,0.08,0.20,0.29,0.07,0.05,0.16,0.28,0.08,0.08,0.19,0.34,0.10,0.20,0.24,0.47,0.22,0.28,0.26,0.37,0.43,0.31,0.29,0.25,0.49,0.38,0.31,0.19,0.47,0.34,0.27,0.23,0.39,0.56,0.37"
17465.0,"0.33,0.23,0.19,0.04,0.20,0.11,0.22,0.02,0.26,0.13,0.10,0.11,0.02,0.46,0.26,0.25,0.14,0.05,0.57,0.20,0.27,0.19,0.14,0.34,0.15,0.26,0.22,0.21,0.13,0.05,0.09,0.20,0.29,0.04,0.04,0.17,0.28,0.08,0.08,0.21,0.35,0.10,0.18,0.24,0.48,0.23,0.28,0.26,0.36,0.42,0.32,0.28,0.25,0.49,0.37,0.30,0.19,0.48,0.36,0.27,0.22,0.38,0.56,0.37"
17531.0,"0.32,0.23,0.17,0.06,0.19,0.11,0.23,0.02,0.26,0.11,0.10,0.11,0.02,0.45,0.28,0.26,0.13,0.05,0.57,0.18,0.25,0.19,0.14,0.35,0.15,0.26,0.22,0.20,0.15,0.06,0.10,0.20,0.29,0.04,0.05,0.17,0.28,0.07,0.08,0.21,0.35,0.09,0.18,0.24,0.48,0.23,0.28,0.27,0.36,0.42,0.32,0.28,0.26,0.49,0.36,0.30,0.19,0.48,0.36,0.27,0.22,0.38,0.56,0.37"
17597.0,"0.33,0.24,0.18,0.06,0.19,0.08,0.22,0.03,0.26,0.11,0.10,0.11,0.02,0.45,0.26,0.27,0.14,0.05,0.57,0.19,0.27,0.18,0.15,0.35,0.14,0.24,0.21,0.20,0.11,0.05,0.10,0.21,0.29,0.05,0.04,0.16,0.28,0.07,0.10,0.20,0.36,0.11,0.19,0.24,0.47,0.22,0.29,0.26,0.36,0.43,0.31,0.27,0.25,0.49,0.38,0.32,0.18,0.46,0.34,0.27,0.22,0.38,0.55,0.36"
17665.0,"0.32,0.24,0.21,0.06,0.18,0.10,0.22,0.03,0.25,0.10,0.10,0.13,0.02,0.46,0.27,0.26,0.14,0.05,0.59,0.20,0.27,0.17,0.13,0.35,0.15,0.25,0.22,0.20,0.11,0.05,0.11,0.21,0.30,0.05,0.04,0.16,0.27,0.06,0.07,0.21,0.37,0.11,0.19,0.24,0.47,0.22,0.29,0.26,0.36,0.42,0.31,0.28,0.27,0.50,0.37,0.31,0.19,0.47,0.36,0.28,0.22,0.38,0.55,0.36"
17731.0,"0.33,0.25,0.16,0.06,0.17,0.10,0.23,0.03,0.26,0.11,0.10,0.11,0.02,0.46,0.27,0.25,0.15,0.05,0.57,0.20,0.25,0.18,0.15,0.36,0.15,0.25,0.22,0.21,0.12,0.06,0.10,0.20,0.30,0.05,0.04,0.17,0.27,0.06,0.07,0.22,0.36,0.10,0.20,0.24,0.47,0.22,0.30,0.26,0.36,0.41,0.31,0.28,0.27,0.50,0.37,0.31,0.19,0.47,0.36,0.28,0.22,0.38,0.57,0.38"
17797.0,"0.33,0.26,0.18,0.07,0.19,0.11,0.23,0.02,0.25,0.11,0.08,0.11,0.03,0.46,0.26,0.26,0.15,0.05,0.57,0.20,0.27,0.19,0.13,0.35,0.15,0.24,0.22,0.20,0.12,0.05,0.09,0.21,0.30,0.06,0.05,0.16,0.28,0.09,0.07,0.19,0.34,0.10,0.20,0.24,0.47,0.23,0.30,0.27,0.36,0.42,0.31,0.28,0.24,0.47,0.37,0.30,0.21,0.47,0.35,0.27,0.23,0.39,0.55,0.37"
17864.0,"0.32,0.24,0.18,0.06,0.18,0.11,0.22,0.01,0.26,0.13,0.10,0.12,0.02,0.45,0.25,0.26,0.15,0.07,0.57,0.20,0.27,0.19,0.13,0.36,0.15,0.23,0.22,0.21,0.12,0.04,0.10,0.21,0.30,0.05,0.05,0.17,0.27,0.07,0.08,0.20,0.36,0.10,0.20,0.24,0.47,0.21,0.29,0.28,0.36,0.41,0.33,0.28,0.25,0.49,0.38,0.31,0.19,0.46,0.35,0.29,0.23,0.38,0.55,0.38"
17931.0,"0.33,0.24,0.18,0.06,0.19,0.11,0.22,0.02,0.27,0.13,0.11,0.11,0.01,0.45,0.26,0.26,0.15,0.07,0.58,0.19,0.27,0.18,0.12,0.35,0.13,0.25,0.23,0.21,0.13,0.05,0.09,0.21,0.30,0.05,0.04,0.17,0.28,0.06,0.06,0.20,0.35,0.10,0.20,0.26,0.48,0.22,0.31,0.26,0.35,0.42,0.31,0.26,0.25,0.49,0.38,0.31,0.18,0.47,0.36,0.28,0.22,0.38,0.56,0.38"
